organisasjonsnummer,navn,naeringskode,naeringsbeskrivelse,organisasjonsform,kommunenavn,postnummer,poststed,konkurs,under_avvikling,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld
982483190,BAKKEN AUTOHANDEL,47.810,Detaljhandel med motorvogner,ENK,STJØRDAL,7514,STJØRDAL,False,False,,,,,,,,,,,,,,,,,,,
918782990,BAKKLI DRIFT AS,47.810,Detaljhandel med motorvogner,AS,MELHUS,7224,MELHUS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,57500.0,15357.0,42143.0,,11500.0,30643.0,30643.0,81000.0,56000.0,25000.0,-196319.0,277319.0,277319.0,0.0
929481429,BAKSLETTEN AUTO V/ KVALVÅG,47.810,Detaljhandel med motorvogner,ENK,KRISTIANSUND,6522,FREI,False,False,,,,,,,,,,,,,,,,,,,
931874748,BALAZY AUTO,47.810,Detaljhandel med motorvogner,ENK,ASKER,1388,BORGEN,False,False,,,,,,,,,,,,,,,,,,,
936978983,BALSFJORD BIL AS,47.810,Detaljhandel med motorvogner,AS,BALSFJORD,9050,STORSTEINNES,False,False,,,,,,,,,,,,,,,,,,,
914784158,BALTZERSEN AUTOSPA,47.810,Detaljhandel med motorvogner,ENK,MOSS,1580,RYGGE,False,False,,,,,,,,,,,,,,,,,,,
931024175,BAMBLE CARAVAN AS,47.810,Detaljhandel med motorvogner,AS,PORSGRUNN,3950,BREVIK,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,,16284.0,-16284.0,61.0,,-16223.0,-16223.0,186160.0,,186160.0,153847.0,32313.0,32313.0,
934064755,BAMO ALI AUTO,47.810,Detaljhandel med motorvogner,ENK,OSLO,0552,OSLO,False,False,,,,,,,,,,,,,,,,,,,
967706256,BAMSE BIL Øyvind Rønning,47.810,Detaljhandel med motorvogner,ENK,HORTEN,3189,HORTEN,False,False,,,,,,,,,,,,,,,,,,,
927042703,BANACK TRANSPORT NUF,47.810,Detaljhandel med motorvogner,NUF,OSLO,0256,OSLO,False,False,,,,,,,,,,,,,,,,,,,
914974712,BANGGREN AS,47.810,Detaljhandel med motorvogner,AS,HOLE,3530,RØYSE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,12856113.0,13270404.0,-414291.0,17256.0,92602.0,-489637.0,-394493.0,14760251.0,5825676.0,8934575.0,13335142.0,1425110.0,524297.0,900813.0
932498642,BANGGREN BIL AS,47.810,Detaljhandel med motorvogner,AS,HOLE,3512,HØNEFOSS,False,False,2024,2023-11-03,2024-12-31,SELSKAP,store,53967620.0,51110767.0,2856852.0,1863.0,133.0,2858582.0,2228293.0,9411856.0,318094.0,9093762.0,5258293.0,4153563.0,3629267.0,524296.0
927044536,BANTO AS,47.810,Detaljhandel med motorvogner,AS,SKIEN,3733,SKIEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,8350.0,-8350.0,115.0,,-8235.0,-8235.0,108064.0,0.0,108064.0,108064.0,0.0,,0.0
917748543,BARE BIL AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1617,FREDRIKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,108657542.0,106096313.0,2561229.0,204.0,197308.0,2364126.0,1754575.0,25210524.0,1604200.0,23606325.0,18057162.0,7153362.0,3728731.0,3424632.0
997883853,BARE BIL EIENDOM AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1617,FREDRIKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1800000.0,255121.0,1544879.0,445.0,696573.0,848751.0,662124.0,11356222.0,8336010.0,3020212.0,862920.0,10493302.0,283741.0,10209561.0
997883780,BARE BIL HOLDING AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1617,FREDRIKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,94514.0,-94514.0,1620931.0,81447.0,1444970.0,1428286.0,16540160.0,4454632.0,12085528.0,14093778.0,2446383.0,2446383.0,0.0
920630375,BARE BILER AS,47.810,Detaljhandel med motorvogner,AS,HOLE,3512,HØNEFOSS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,254794.0,208186.0,46608.0,205.0,43334.0,3478.0,3478.0,1957176.0,1692007.0,265169.0,178325.0,1778851.0,21156.0,1757696.0
934427300,BAREBIL ANFINSEN,47.810,Detaljhandel med motorvogner,ENK,KVINNHERAD,5453,UTÅKER,False,False,,,,,,,,,,,,,,,,,,,
931632140,BARKA BILPLEIE,47.810,Detaljhandel med motorvogner,ENK,STRAND,4104,JØRPELAND,False,False,,,,,,,,,,,,,,,,,,,
946131237,BARKÅS BIL OG BÅT v/Tom O. Barkås,47.810,Detaljhandel med motorvogner,ENK,DRAMMEN,3057,SOLBERGELVA,False,False,,,,,,,,,,,,,,,,,,,
932934701,BARSETH MOTOR,47.810,Detaljhandel med motorvogner,ENK,STAVANGER,4085,HUNDVÅG,False,False,,,,,,,,,,,,,,,,,,,
970333088,BARTH'S GARAGE,47.810,Detaljhandel med motorvogner,ENK,SKIEN,3721,SKIEN,False,False,,,,,,,,,,,,,,,,,,,
922018170,BASE TRADING AS,47.810,Detaljhandel med motorvogner,AS,LILLEHAMMER,2619,LILLEHAMMER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,4481.0,-4481.0,,,-4481.0,-4481.0,196.0,0.0,196.0,-16359.0,16555.0,16555.0,0.0
935843936,BASHITI,47.810,Detaljhandel med motorvogner,ENK,KRISTIANSAND,4629,KRISTIANSAND S,False,False,,,,,,,,,,,,,,,,,,,
936943985,BASHITI,47.810,Detaljhandel med motorvogner,ENK,KRISTIANSAND,4629,KRISTIANSAND S,False,False,,,,,,,,,,,,,,,,,,,
926333550,BASSAM ALAWAD,47.810,Detaljhandel med motorvogner,ENK,ARENDAL,4810,EYDEHAVN,False,False,,,,,,,,,,,,,,,,,,,
993412783,BATS HOLDING AS,47.810,Detaljhandel med motorvogner,AS,EIDSVOLL,2074,EIDSVOLL VERK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,783251.0,-783251.0,6258822.0,257.0,5475314.0,5475314.0,26898897.0,4085791.0,22813106.0,26898897.0,0.0,0.0,0.0
933768309,BAUER ANDRE B&B DESIGN,47.810,Detaljhandel med motorvogner,ENK,MOSS,1531,MOSS,False,False,,,,,,,,,,,,,,,,,,,
957451713,BAUGE AUTO AS,47.810,Detaljhandel med motorvogner,AS,HAUGESUND,5537,HAUGESUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,176182659.0,170180402.0,6002257.0,24215.0,926305.0,5100166.0,3978129.0,35390931.0,2140886.0,33250045.0,8327096.0,27063835.0,25605835.0,1458000.0
935469279,BAUM AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1362,HOSLE,False,False,,,,,,,,,,,,,,,,,,,
999024785,BAYERN AUTO AS,47.810,Detaljhandel med motorvogner,AS,RANA,8613,MO I RANA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,19280.0,-19280.0,,881.0,-20161.0,-20161.0,8186.0,0.0,8186.0,-117231.0,125418.0,125418.0,0.0
931084879,BB - BOREK BILER,47.810,Detaljhandel med motorvogner,ENK,OSLO,1157,OSLO,False,False,,,,,,,,,,,,,,,,,,,
920609880,BB AUTO AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0176,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,104158.0,-104158.0,446.0,,-103712.0,-103712.0,2735380.0,0.0,2735380.0,-379938.0,3115317.0,5247.0,3110070.0
996337103,BB CONSULT Bjørn Egil Bjørnstad,47.810,Detaljhandel med motorvogner,ENK,RÅDE,1642,SALTNES,False,False,,,,,,,,,,,,,,,,,,,
916682174,BBAUKSJON.NO AS,47.810,Detaljhandel med motorvogner,AS,HAUGESUND,5538,HAUGESUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,17610.0,-17610.0,887.0,,-16723.0,-16723.0,14014.0,0.0,14014.0,12896.0,1119.0,1119.0,0.0
986398015,BBC FRITID ANS,47.810,Detaljhandel med motorvogner,ANS,MELHUS,7224,MELHUS,False,False,,,,,,,,,,,,,,,,,,,
913265726,BBC FRITID AS,47.810,Detaljhandel med motorvogner,AS,MELHUS,7224,MELHUS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,70440851.0,67322980.0,3117871.0,11697.0,833700.0,2295868.0,1790778.0,32450923.0,4480289.0,27970634.0,16226359.0,16224563.0,3773536.0,12451027.0
913059263,BBM AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5243,FANA,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,1746986.0,430039.0,1316947.0,7397.0,220232.0,1104112.0,860961.0,6360677.0,6326723.0,33954.0,1819171.0,4541507.0,1676238.0,
980054500,BCA AUTOAUKTION AS,47.810,Detaljhandel med motorvogner,NUF,OSLO,0915,OSLO,False,False,,,,,,,,,,,,,,,,,,,
921680937,BCA BILAUKSJON AS,47.810,Detaljhandel med motorvogner,AS,LILLESTRØM,2013,SKJETTEN,False,False,2024,2023-04-01,2024-03-31,SELSKAP,store,30620848.0,23210226.0,7410622.0,278141.0,1429225.0,6259538.0,6259538.0,34222264.0,3768763.0,30453500.0,-7849304.0,42071568.0,41825863.0,245704.0
927682788,BCB FORMIDLING AS,47.810,Detaljhandel med motorvogner,AS,MOSS,1511,MOSS,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,6210638.0,6376791.0,-166153.0,0.0,59188.0,-225341.0,-225342.0,218222.0,0.0,218222.0,51816.0,166406.0,18767.0,147639.0
898079422,BDD SERVICES S.DOROW,47.810,Detaljhandel med motorvogner,ENK,ASKER,3490,KLOKKARSTUA,False,False,,,,,,,,,,,,,,,,,,,
923941363,BEATTY AS,47.810,Detaljhandel med motorvogner,AS,BODØ,8050,TVERLANDET,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,-11228.0,11228.0,0.0,429.0,10799.0,8423.0,972421.0,820000.0,152421.0,557518.0,414903.0,414903.0,0.0
994561030,BECKMEISTER AS,47.810,Detaljhandel med motorvogner,AS,BODØ,8012,BODØ,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,13658221.0,13382216.0,276005.0,37481.0,327962.0,-14476.0,-24726.0,11605925.0,7768115.0,3837810.0,2483937.0,9121988.0,4430872.0,4691116.0
925984795,BECKSTRØM INVEST AS,47.810,Detaljhandel med motorvogner,AS,TØNSBERG,3179,ÅSGÅRDSTRAND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,16970.0,-16970.0,1450.0,,-15520.0,-15520.0,1357197.0,1357140.0,57.0,425370.0,931828.0,931828.0,0.0
993269409,BEDRE RAAD VESTAD,47.810,Detaljhandel med motorvogner,ENK,TRONDHEIM,7046,TRONDHEIM,False,False,,,,,,,,,,,,,,,,,,,
930910295,BEGNA BIL AS,47.810,Detaljhandel med motorvogner,AS,LILLESTRØM,2016,FROGNER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,3064471.0,2960525.0,103946.0,1853.0,8561.0,97238.0,93018.0,291947.0,0.0,291947.0,44963.0,246984.0,246984.0,0.0
987358149,BEITSTAD BIL AS,47.810,Detaljhandel med motorvogner,AS,STEINKJER,7730,BEITSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,6197876.0,6204790.0,-6915.0,62627.0,,55712.0,43477.0,4754850.0,551152.0,4203698.0,4712746.0,42104.0,42104.0,0.0
931641174,BEKKEVOLD BILSALG AS,47.810,Detaljhandel med motorvogner,AS,FREDRIKSTAD,1659,TORP,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,,,,,0.0,0.0,41869.0,0.0,41869.0,-284725.0,326594.0,87594.0,239000.0
925944483,BEMO BIL OG BYGG AFRASIAB,47.810,Detaljhandel med motorvogner,ENK,OSLO,1274,OSLO,False,False,,,,,,,,,,,,,,,,,,,
931797565,BEMO BIL OG BYGG AS,47.810,Detaljhandel med motorvogner,AS,OSLO,1274,OSLO,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,392199.0,664931.0,-272732.0,53.0,26039.0,-298719.0,-298719.0,221146.0,201278.0,19868.0,-205969.0,427115.0,255495.0,
923796878,BENDIK ØRN GJERDRUM,47.810,Detaljhandel med motorvogner,ENK,BÆRUM,1364,FORNEBU,False,False,,,,,,,,,,,,,,,,,,,
986853146,BENESTAD BIL,47.810,Detaljhandel med motorvogner,ENK,OSLO,0383,OSLO,False,False,,,,,,,,,,,,,,,,,,,
989260553,BENESTVEDT EIENDOM AS,47.810,Detaljhandel med motorvogner,AS,GRIMSTAD,4886,GRIMSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1693800.0,614821.0,1078979.0,689.0,583705.0,495963.0,387003.0,15184334.0,13670281.0,1514053.0,5590790.0,9593544.0,507224.0,9086319.0
936221106,BENFINI AUTOMOTIVE AS TVANGSAVVIKLINGSBO,47.810,Detaljhandel med motorvogner,KBO,OSLO,0365,OSLO,False,False,,,,,,,,,,,,,,,,,,,
929481291,BENGTSON AUTOMARIN AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0975,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,136138791.0,128595169.0,7543623.0,239268.0,62928.0,7719962.0,6021665.0,16159874.0,262992.0,15896883.0,12743748.0,3416127.0,3416126.0,1.0
930824119,BENJAMIN KAPITAL AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3058,SOLBERGMOEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,32944.0,-32944.0,250000.0,,217056.0,176784.0,25742768.0,25722779.0,19989.0,22944563.0,2798205.0,60272.0,2737933.0
930801976,BENNYS GARAGE AS,47.810,Detaljhandel med motorvogner,AS,TYSVÆR,5570,AKSDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,8355890.0,7814239.0,541651.0,1.0,16347.0,525304.0,411494.0,2814789.0,30000.0,2784789.0,251577.0,2563212.0,1603160.0,960051.0
914968194,BERET AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1364,FORNEBU,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,2052066.0,2160721.0,-108655.0,3810.0,231.0,-105077.0,-105077.0,2743310.0,,2743310.0,-697813.0,3441122.0,3441122.0,
936039154,BEREZOVSKYI AUTOSPOT,47.810,Detaljhandel med motorvogner,ENK,SORTLAND,8403,SORTLAND,False,False,,,,,,,,,,,,,,,,,,,
927208849,BERG AUTO AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1351,RUD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,155079206.0,156086750.0,-1007544.0,34620.0,712155.0,-1685078.0,-1314892.0,31332578.0,2415616.0,28916962.0,10759166.0,20573412.0,15791046.0,4782367.0
922375992,BERG AUTO NORSPORTS AS,47.810,Detaljhandel med motorvogner,AS,MELHUS,7212,KORSVEGEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,21290398.0,21538778.0,-248380.0,283473.0,20317.0,14776.0,9714.0,20864218.0,293589.0,20570629.0,8364964.0,12499254.0,1331467.0,11167787.0
932588412,BERG BIL & CARAVAN,47.810,Detaljhandel med motorvogner,ENK,ÅLESUND,6011,ÅLESUND,False,False,,,,,,,,,,,,,,,,,,,
958251025,BERG BILOMSETNING Morten Berg,47.810,Detaljhandel med motorvogner,ENK,MODUM,3360,GEITHUS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,29531307.0,25927907.0,3603400.0,0.0,127498.0,3475903.0,3475901.0,11602941.0,3160215.0,8442726.0,8777047.0,2825894.0,110515.0,2715379.0
916316259,BERG'S AUTOMATSERVICE AS,47.810,Detaljhandel med motorvogner,AS,OSLO,0975,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,2291.0,-2291.0,,,-2291.0,-1787.0,504.0,504.0,0.0,-72821.0,73325.0,73325.0,0.0
939259317,BERGE MOTOR AS,47.810,Detaljhandel med motorvogner,AS,KRISTIANSUND,6517,KRISTIANSUND N,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,5494815.0,5010813.0,484002.0,1193.0,28894.0,456301.0,456301.0,1749949.0,29125.0,1720823.0,-246716.0,1996665.0,1996665.0,0.0
931859110,BERGEN AUTOMOBIL AS,47.810,Detaljhandel med motorvogner,AS,ALVER,5911,ALVERSUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,987083.0,910491.0,76593.0,,690.0,75903.0,51651.0,396558.0,0.0,396558.0,74340.0,322218.0,25518.0,296700.0
937279973,BERGEN BIL STUDIO AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5232,PARADIS,False,False,,,,,,,,,,,,,,,,,,,
998488656,BERGEN BILCENTER AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5258,BLOMSTERDALEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,384905000.0,380649479.0,4255522.0,417081.0,3066550.0,1606053.0,1271875.0,46235705.0,4155630.0,42080075.0,2864948.0,43370757.0,36470757.0,6900000.0
811569062,BERGEN BILFORRETNING OMER SHEVAN OMER MOHAMMED,47.810,Detaljhandel med motorvogner,ENK,BERGEN,5142,FYLLINGSDALEN,False,False,,,,,,,,,,,,,,,,,,,
983866018,BERGEN BRUKTBIL AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5267,ESPELAND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2949119.0,2758076.0,191043.0,4.0,43386.0,147661.0,147661.0,267817.0,0.0,267817.0,-45252.0,313069.0,313069.0,0.0
918574336,BERGEN BRUKTBIL SALG STEFAN STRØMSNES,47.810,Detaljhandel med motorvogner,ENK,BERGEN,5170,BJØRNDALSTRÆ,False,False,,,,,,,,,,,,,,,,,,,
988706582,BERGEN BRUKTBILUTLEIE AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5258,BLOMSTERDALEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,20000.0,42688.0,-22688.0,,540.0,-23228.0,-23228.0,368874.0,0.0,368874.0,-1076429.0,1445303.0,1445303.0,0.0
938248281,BERGEN CARAVAN AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5109,HYLKJE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,109730154.0,113600926.0,-3870773.0,38905.0,540800.0,-4372667.0,-4372667.0,38632517.0,314010.0,38318507.0,22341154.0,16291364.0,6995053.0,0.0
996726126,BERGEN MARINE AS,47.632,Detaljhandel med fritidsbåter og tilhørende utstyr,AS,BERGEN,5252,SØREIDGREND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,206642726.0,200200058.0,6442668.0,2854970.0,6265719.0,3031919.0,2444016.0,123303775.0,36513472.0,86790303.0,30802323.0,92501453.0,86358455.0,6142998.0
921004540,BERGENSDALEN AS,47.810,Detaljhandel med motorvogner,AS,BERGEN,5239,RÅDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,5795753.0,5652591.0,143162.0,7063.0,25401.0,124825.0,94657.0,1114372.0,59236.0,1055136.0,718725.0,395648.0,167622.0,228026.0
933226735,BERGER BIL,47.810,Detaljhandel med motorvogner,ENK,ØYGARDEN,5355,KNARREVIK,False,False,,,,,,,,,,,,,,,,,,,
976114523,BERGER BIL OG DELER AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3075,BERGER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,2429700.0,2430122.0,-422.0,209.0,16543.0,-16756.0,-16756.0,598994.0,144026.0,454968.0,33291.0,565702.0,403562.0,162140.0
961057507,BERGERKRYSSET AUTO MYSEN AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,INDRE ØSTFOLD,1850,MYSEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,213571997.0,209071153.0,4500844.0,659537.0,1955195.0,3205186.0,2500045.0,104286408.0,17758932.0,86527476.0,38927700.0,65358708.0,63129050.0,2229658.0
923560203,BERGERSEN,47.810,Detaljhandel med motorvogner,ENK,NORD-ODAL,2120,SAGSTUA,False,False,,,,,,,,,,,,,,,,,,,
935593670,BERGES AUTO AS,47.810,Detaljhandel med motorvogner,AS,KRISTIANSAND,4630,KRISTIANSAND S,False,False,,,,,,,,,,,,,,,,,,,
914912431,BERGES BRUKTBIL NUF,47.810,Detaljhandel med motorvogner,NUF,KRISTIANSAND,4620,KRISTIANSAND S,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,6013465.0,4544766.0,1468699.0,100714.0,,1569413.0,1206455.0,2814278.0,,2814278.0,0.0,2814277.0,2814277.0,
882001652,BERGET EIENDOM AS,47.810,Detaljhandel med motorvogner,AS,OSLO,1187,OSLO,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,405000.0,14653.0,390347.0,170.0,,390517.0,304641.0,2066526.0,567897.0,1498629.0,1963197.0,103329.0,103329.0,0.0
995094894,BERGET INVEST AS,47.810,Detaljhandel med motorvogner,AS,FÆRDER,3140,NØTTERØY,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,52205.0,-52205.0,46003.0,0.0,-6202.0,-4483.0,1207316.0,6960.0,1200356.0,1014666.0,192650.0,39215.0,153436.0
915299652,BERGH'S BIL OG KAROSSERI AS,47.810,Detaljhandel med motorvogner,AS,ØVRE EIKER,3302,HOKKSUND,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,13375087.0,13065132.0,309955.0,1804.0,16187.0,295572.0,230026.0,5514353.0,691937.0,4822416.0,3822676.0,1691677.0,1691677.0,0.0
932293633,BERGHEIM AUTOWATCH,47.810,Detaljhandel med motorvogner,ENK,DRAMMEN,3019,DRAMMEN,False,False,,,,,,,,,,,,,,,,,,,
970206647,BERGHS KAROSSERIVERKSTED,47.810,Detaljhandel med motorvogner,ENK,ØVRE EIKER,3320,VESTFOSSEN,False,False,,,,,,,,,,,,,,,,,,,
925280968,BERGLI BIL,47.810,Detaljhandel med motorvogner,ENK,ASKER,1396,BILLINGSTAD,False,False,,,,,,,,,,,,,,,,,,,
928932087,BERGSTED BIL AS,47.810,Detaljhandel med motorvogner,AS,SANDNES,4317,SANDNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,2139.0,-2139.0,,1.0,-2140.0,-2140.0,21525.0,0.0,21525.0,21525.0,0.0,,0.0
886550022,BERILD ENGINEERING V/OVE BERILD,47.810,Detaljhandel med motorvogner,ENK,RAUMA,6300,ÅNDALSNES,False,False,,,,,,,,,,,,,,,,,,,
927473968,BERISA AUTO,47.810,Detaljhandel med motorvogner,ENK,SARPSBORG,1738,BORGENHAUGEN,False,False,,,,,,,,,,,,,,,,,,,
933782271,BERNT NORDAL HOLDING AS,47.810,Detaljhandel med motorvogner,AS,DRAMMEN,3021,DRAMMEN,False,False,2024,2024-04-19,2024-12-31,SELSKAP,store,,5794.0,-5794.0,1525000.0,,1519206.0,1505081.0,13272549.0,12247549.0,1025000.0,10067882.0,3204667.0,3204667.0,0.0
934882261,BERNTSEN INVEST,47.810,Detaljhandel med motorvogner,ENK,RINGERIKE,3513,HØNEFOSS,False,False,,,,,,,,,,,,,,,,,,,
925021245,BERRES BIL OG BÅT AS,47.810,Detaljhandel med motorvogner,AS,FLAKSTAD,8380,RAMBERG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,4020187.0,4618182.0,-597995.0,4952.0,412006.0,-1005049.0,-783848.0,5915466.0,3238364.0,2677102.0,-380039.0,6295504.0,917656.0,5377849.0
984993188,BERTEL O STEEN ASKER OG BÆRUM AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,BÆRUM,1351,RUD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,862616000.0,849120000.0,13496000.0,9443000.0,4060000.0,18879000.0,16760000.0,202786000.0,45465000.0,157321000.0,87616000.0,115170000.0,69095000.0,46075000.0
927190788,BERTEL O STEEN MØRE OG ROMSDAL AS,47.810,Detaljhandel med motorvogner,AS,ÅLESUND,6260,SKODJE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,645950000.0,657749000.0,-11799000.0,108000.0,6024000.0,-17715000.0,-13844000.0,190297000.0,51149000.0,139148000.0,55489000.0,134808000.0,59587000.0,75221000.0
912771784,BERTEL O STEEN ROGALAND AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,SANDNES,4313,SANDNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,689039000.0,670037000.0,19002000.0,931000.0,1382000.0,18551000.0,14462000.0,170923000.0,45592000.0,125331000.0,57354000.0,113569000.0,109953000.0,3616000.0
915281168,BERTEL O STEEN ØSTFOLD AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,FREDRIKSTAD,1661,ROLVSØY,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,803619000.0,802866000.0,753000.0,6829000.0,4258000.0,3324000.0,4053000.0,185668000.0,21904000.0,163764000.0,54492000.0,131176000.0,48292000.0,82884000.0
913206150,BERTEL O. STEEN AGDER AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,KRISTIANSAND,4621,KRISTIANSAND S,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,615008000.0,618214000.0,-3206000.0,179000.0,5644000.0,-8670000.0,-7622000.0,138901000.0,17922000.0,120979000.0,11013000.0,127888000.0,52099000.0,75789000.0
910116851,BERTEL O. STEEN BERGEN AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,BERGEN,5257,KOKSTAD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1124933405.0,1108674456.0,16258949.0,197184.0,4033835.0,12422297.0,9687447.0,223321922.0,28084044.0,195237877.0,66069682.0,157252240.0,94424948.0,62827292.0
948017539,BERTEL O. STEEN DRAMMEN AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,LIER,3402,LIER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,663438000.0,669955000.0,-6517000.0,325000.0,5834000.0,-12026000.0,-9428000.0,160944000.0,28138000.0,132806000.0,46601000.0,114343000.0,54892000.0,59451000.0
919426233,BERTEL O. STEEN INNLANDET AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,RINGSAKER,2320,FURNES,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,689641000.0,685697000.0,3944000.0,460000.0,4621000.0,-217000.0,-378000.0,172124000.0,16042000.0,156081000.0,78406000.0,93718000.0,49877000.0,43841000.0
984993153,BERTEL O. STEEN JESSHEIM AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,ULLENSAKER,2069,JESSHEIM,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,368387000.0,364302000.0,4086000.0,36000.0,1992000.0,2130000.0,1657000.0,85105000.0,2217000.0,82889000.0,19835000.0,65271000.0,29772000.0,35498000.0
826342552,BERTEL O. STEEN LASTEBIL OG BUSS AS,47.810,Detaljhandel med motorvogner,AS,LØRENSKOG,1461,LØRENSKOG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,812895000.0,817335000.0,-4440000.0,341000.0,1810000.0,-5909000.0,-4664000.0,198514000.0,61370000.0,137144000.0,64033000.0,134481000.0,126159000.0,8322000.0
984993226,BERTEL O. STEEN LØRENSKOG AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,LØRENSKOG,1461,LØRENSKOG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,1852589000.0,1851773000.0,816000.0,356000.0,9158000.0,-7986000.0,-6459000.0,395232000.0,44736000.0,350496000.0,137323000.0,257909000.0,130686000.0,127223000.0
